voter,year,timestamp,player,value
Peter Abraham,2017,42373,Lee Smith,0
Peter Barzilai,2017,42364,Lee Smith,0
Peter Botte,2017,42360,Lee Smith,0
Peter Gammons,2017,42370,Lee Smith,0
Phil Rogers,2017,42364,Lee Smith,0
Randy Miller,2017,42374,Lee Smith,0
Richard Griffin,2017,42375,Lee Smith,0
Richard Justice,2017,42347,Lee Smith,0
Rick Gosselin,2017,42374,Lee Smith,1
Rick Morrissey,2017,42353,Lee Smith,0
Rick Plumlee,2017,42365,Lee Smith,0
Rob Maaddi,2017,42371,Lee Smith,1
Rob Rains,2017,42379,Lee Smith,1
Roberto Colon,2017,42367,Lee Smith,0
Roch Kubatko,2017,42357,Lee Smith,1
Roger Mooney,2017,42381,Lee Smith,0
Roger Rubin,2017,42368,Lee Smith,0
Ryan Fagan,2017,42365,Lee Smith,0
Sam Mellinger,2017,42354,Lee Smith,0
Scot Gregor,2017,42363,Lee Smith,0
Scott Bordow,2017,42367,Lee Smith,0
Scott Lauber,2017,42366,Lee Smith,0
Scott Miller,2017,42378,Lee Smith,0
Scott Priestle,2017,42364,Lee Smith,0
Shi Davidi,2017,42379,Lee Smith,0
Steve Buckley,2017,42360,Lee Smith,0
Steve Dilbeck,2017,42370,Lee Smith,0
Steve Politi,2017,42342,Lee Smith,0
Steve Popper,2017,42358,Lee Smith,0
Steve Simmons,2017,42353,Lee Smith,1
Steve Wine,2017,42367,Lee Smith,0
Steven Gietschier,2017,42357,Lee Smith,0
Steven Marcus,2017,42351,Lee Smith,0
TR Sullivan,2017,42337,Lee Smith,0
Terence Moore,2017,42368,Lee Smith,1
Thom Loverro,2017,42364,Lee Smith,0
Tim Booth,2017,42351,Lee Smith,0
Tim Cowlishaw,2017,42367,Lee Smith,0
Tim Kawakami,2017,42357,Lee Smith,0
Tom DAngelo,2017,42347,Lee Smith,0
Tom Dienhart,2017,42345,Lee Smith,1
Tom Keegan,2017,42378,Lee Smith,0
Tom Verducci,2017,42380,Lee Smith,0
Tony Massarotti,2017,42329,Lee Smith,0
Tracy Ringolsby,2017,42378,Lee Smith,1
Troy Renck,2017,42374,Lee Smith,1
Willie Smith,2017,42370,Lee Smith,1
Adam Rubin,2017,42332,Ivan Rodriguez,1
Alan Greenwood,2017,42360,Ivan Rodriguez,1
Andrew Call,2017,42344,Ivan Rodriguez,1
Anonymous,2017,42380,Ivan Rodriguez,1
Arnie Stapleton,2017,42367,Ivan Rodriguez,1
Art Davidson,2017,42374,Ivan Rodriguez,1
Art Martone,2017,42367,Ivan Rodriguez,1
Aurelio Moreno,2017,42353,Ivan Rodriguez,1
Barry Bloom,2017,42337,Ivan Rodriguez,1
Barry Rozner,2017,42354,Ivan Rodriguez,1
Bernie Lincicome,2017,42353,Ivan Rodriguez,1
Bernie Wilson,2017,42360,Ivan Rodriguez,1
Bill Ballou,2017,42347,Ivan Rodriguez,0
Bill Plunkett,2017,42357,Ivan Rodriguez,1
Bob Herzog,2017,42356,Ivan Rodriguez,1
Bob Hohler,2017,42373,Ivan Rodriguez,0
Bob Klapisch,2017,42360,Ivan Rodriguez,1
Bob Nightengale,2017,42371,Ivan Rodriguez,1
Bob Padecky,2017,42344,Ivan Rodriguez,0
Bob Ryan,2017,42373,Ivan Rodriguez,1
Bob Smizik,2017,42360,Ivan Rodriguez,1
Brendan Roberts,2017,42347,Ivan Rodriguez,1
Brian Costello,2017,42356,Ivan Rodriguez,1
Bruce Jenkins,2017,42339,Ivan Rodriguez,1
Bruce Miles,2017,42363,Ivan Rodriguez,1
C Trent Rosecrans,2017,42358,Ivan Rodriguez,1
Carl Steward,2017,42338,Ivan Rodriguez,1
Carlos Frias,2017,42359,Ivan Rodriguez,1
Chris Assenheimer,2017,42363,Ivan Rodriguez,0
Chris Bahr,2017,42364,Ivan Rodriguez,1
Chris DeLuca,2017,42366,Ivan Rodriguez,1
Claire Smith,2017,42357,Ivan Rodriguez,0
Clark Spencer,2017,42374,Ivan Rodriguez,1
Dan Gelston,2017,42370,Ivan Rodriguez,0
Dan Hayes,2017,42361,Ivan Rodriguez,1
Dan Shaughnessy,2017,42373,Ivan Rodriguez,0
Danny Knobler,2017,42366,Ivan Rodriguez,1
Dave Albee,2017,42365,Ivan Rodriguez,1
Dave Campbell,2017,42363,Ivan Rodriguez,1
Dave Krieger,2017,42362,Ivan Rodriguez,0
Dave Perkins,2017,42358,Ivan Rodriguez,1
Dave Reynolds,2017,42346,Ivan Rodriguez,1
David Ammenheuser,2017,42343,Ivan Rodriguez,1
David Borges,2017,42356,Ivan Rodriguez,1
David Lariviere,2017,42353,Ivan Rodriguez,1
David Lennon,2017,42358,Ivan Rodriguez,1
David Maril,2017,42339,Ivan Rodriguez,1
Dejan Kovacevic,2017,42353,Ivan Rodriguez,0
Derrick Goold,2017,42371,Ivan Rodriguez,1
Don Burke,2017,42372,Ivan Rodriguez,1
Doug Padilla,2017,42368,Ivan Rodriguez,1
Drew Olson,2017,42381,Ivan Rodriguez,1
Earl Bloom,2017,42336,Ivan Rodriguez,1
Ed Hilt,2017,42009,Ivan Rodriguez,1
Evan Grant,2017,42358,Ivan Rodriguez,1
Filip Bondy,2017,42338,Ivan Rodriguez,1
Gabe Lacques,2017,42358,Ivan Rodriguez,1
Garry Brown,2017,42340,Ivan Rodriguez,0
Garry D Howard,2017,42358,Ivan Rodriguez,0
Gary Shelton,2017,42355,Ivan Rodriguez,1
Gene Myers,2017,42356,Ivan Rodriguez,1
George Willis,2017,42335,Ivan Rodriguez,0
Gil LeBreton,2017,42370,Ivan Rodriguez,1
Glenn Schwarz,2017,42377,Ivan Rodriguez,0
Gordon Wittenmyer,2017,42358,Ivan Rodriguez,0
Greg Cote,2017,42357,Ivan Rodriguez,1
Ian Harrison,2017,42361,Ivan Rodriguez,1
Ian OConnor,2017,42358,Ivan Rodriguez,1
Jack Curry,2017,42358,Ivan Rodriguez,1
Jack Magruder,2017,42364,Ivan Rodriguez,1
Jack McCaffery,2017,42335,Ivan Rodriguez,1
Jaime Aron,2017,42364,Ivan Rodriguez,1
Janie McCauley,2017,42348,Ivan Rodriguez,1
Jay Dunn,2017,42351,Ivan Rodriguez,1
Jay Greenberg,2017,42376,Ivan Rodriguez,0
Jean-Jacques Taylor,2017,42358,Ivan Rodriguez,1
Jeff Blair,2017,42379,Ivan Rodriguez,0
Jeff Fletcher,2017,42360,Ivan Rodriguez,1
Jeff Jacobs,2017,42352,Ivan Rodriguez,0
Jeff Passan,2017,42352,Ivan Rodriguez,1
Jeff Peek,2017,42380,Ivan Rodriguez,1
Jeff Schultz,2017,42361,Ivan Rodriguez,0
Jeff Vorva,2017,42358,Ivan Rodriguez,1
Jeffrey Flanagan,2017,42358,Ivan Rodriguez,1
Jerry Crasnick,2017,42367,Ivan Rodriguez,1
Jim Molony,2017,42346,Ivan Rodriguez,1
Jim Reeves,2017,42009,Ivan Rodriguez,1
Jim Street,2017,42377,Ivan Rodriguez,1
Jimmy Golen,2017,42357,Ivan Rodriguez,1
Joe Henderson,2017,42350,Ivan Rodriguez,1
Joe McDonald,2017,42359,Ivan Rodriguez,1
Joe Stiglich,2017,42360,Ivan Rodriguez,1
John Canzano,2017,42372,Ivan Rodriguez,0
John Delcos,2017,42372,Ivan Rodriguez,0
John Fay,2017,42367,Ivan Rodriguez,1
John Harper,2017,42367,Ivan Rodriguez,0
John Romano,2017,42360,Ivan Rodriguez,1
John Tomase,2017,42365,Ivan Rodriguez,1
Jon Heyman,2017,42371,Ivan Rodriguez,1
Jon Morosi,2017,42366,Ivan Rodriguez,1
Jorge Ebro,2017,42358,Ivan Rodriguez,1
Jose de Jesus Ortiz,2017,42332,Ivan Rodriguez,1
Joseph Liao,2017,42358,Ivan Rodriguez,1
Josh Dubow,2017,42340,Ivan Rodriguez,1
Juan Vene,2017,42348,Ivan Rodriguez,1
Karen Guregian,2017,42356,Ivan Rodriguez,1
Ken Rosenthal,2017,42356,Ivan Rodriguez,1
Kevin Cooney,2017,42349,Ivan Rodriguez,0
Kevin Kernan,2017,42368,Ivan Rodriguez,1
Kevin Modesti,2017,42378,Ivan Rodriguez,1
Kirby Arnold,2017,42349,Ivan Rodriguez,1
Larry Brooks,2017,42352,Ivan Rodriguez,1
Larry Stone,2017,42356,Ivan Rodriguez,1
Lowell Cohn,2017,42330,Ivan Rodriguez,1
Lynn Henning,2017,42337,Ivan Rodriguez,1
Marc Lancaster,2017,42360,Ivan Rodriguez,1
Marc Topkin,2017,42355,Ivan Rodriguez,1
Marcos Breton,2017,42349,Ivan Rodriguez,1
Mark Faller,2017,42362,Ivan Rodriguez,1
Mark Feinsand,2017,42360,Ivan Rodriguez,1
Mark Hale,2017,42352,Ivan Rodriguez,1
Mark Herrmann,2017,42360,Ivan Rodriguez,1
Mark Kreidler,2017,42368,Ivan Rodriguez,0
Mark Newman,2017,42350,Ivan Rodriguez,1
Mark Saxon,2017,42352,Ivan Rodriguez,1
Mel Antonen,2017,42365,Ivan Rodriguez,1
Michael Silverman,2017,42364,Ivan Rodriguez,1
Mike Bass,2017,42367,Ivan Rodriguez,1
Mike Berardino,2017,42378,Ivan Rodriguez,1
Mike Harrington,2017,42364,Ivan Rodriguez,1
Mike Lefkow,2017,42371,Ivan Rodriguez,1
Mike Nadel,2017,42365,Ivan Rodriguez,0
Mike Peticca,2017,42368,Ivan Rodriguez,0
Mike Puma,2017,42367,Ivan Rodriguez,1
Mike Shalin,2017,42357,Ivan Rodriguez,1
Mike Vaccaro,2017,42356,Ivan Rodriguez,1
Murray Chass,2017,42376,Ivan Rodriguez,0
Nick Cafardo,2017,42373,Ivan Rodriguez,1
Nick Pietruszkiewicz,2017,42360,Ivan Rodriguez,1
Pat Caputo,2017,42339,Ivan Rodriguez,1
Patrick Graham,2017,42368,Ivan Rodriguez,1
Paul Daugherty,2017,42370,Ivan Rodriguez,1
Paul Doyle,2017,42363,Ivan Rodriguez,1
Paul Hoynes,2017,42009,Ivan Rodriguez,0
Paul Sullivan,2017,42376,Ivan Rodriguez,0
Paul White,2017,42348,Ivan Rodriguez,0
Peter Abraham,2017,42373,Ivan Rodriguez,1
Peter Barzilai,2017,42364,Ivan Rodriguez,1
Peter Botte,2017,42360,Ivan Rodriguez,1
Peter Gammons,2017,42370,Ivan Rodriguez,1
Phil Rogers,2017,42364,Ivan Rodriguez,1
Randy Miller,2017,42374,Ivan Rodriguez,0
Richard Griffin,2017,42375,Ivan Rodriguez,1
Richard Justice,2017,42347,Ivan Rodriguez,1
Rick Gosselin,2017,42374,Ivan Rodriguez,1
Rick Morrissey,2017,42353,Ivan Rodriguez,0
Rick Plumlee,2017,42365,Ivan Rodriguez,1
Rob Maaddi,2017,42371,Ivan Rodriguez,0
Rob Rains,2017,42379,Ivan Rodriguez,1
Roberto Colon,2017,42367,Ivan Rodriguez,1
Roch Kubatko,2017,42357,Ivan Rodriguez,1
Roger Mooney,2017,42381,Ivan Rodriguez,1
Roger Rubin,2017,42368,Ivan Rodriguez,1
Ryan Fagan,2017,42365,Ivan Rodriguez,1
Sam Mellinger,2017,42354,Ivan Rodriguez,1
Scot Gregor,2017,42363,Ivan Rodriguez,0
Scott Bordow,2017,42367,Ivan Rodriguez,1
Scott Lauber,2017,42366,Ivan Rodriguez,1
Scott Miller,2017,42378,Ivan Rodriguez,0
Scott Priestle,2017,42364,Ivan Rodriguez,1
Shi Davidi,2017,42379,Ivan Rodriguez,1
Steve Buckley,2017,42360,Ivan Rodriguez,1
Steve Dilbeck,2017,42370,Ivan Rodriguez,0
Steve Politi,2017,42342,Ivan Rodriguez,1
Steve Popper,2017,42358,Ivan Rodriguez,1
Steve Simmons,2017,42353,Ivan Rodriguez,1
Steve Wine,2017,42367,Ivan Rodriguez,1
Steven Gietschier,2017,42357,Ivan Rodriguez,1
Steven Marcus,2017,42351,Ivan Rodriguez,0
TR Sullivan,2017,42337,Ivan Rodriguez,1
Terence Moore,2017,42368,Ivan Rodriguez,1
Thom Loverro,2017,42364,Ivan Rodriguez,1
Tim Booth,2017,42351,Ivan Rodriguez,1
Tim Cowlishaw,2017,42367,Ivan Rodriguez,1
Tim Kawakami,2017,42357,Ivan Rodriguez,1
Tom DAngelo,2017,42347,Ivan Rodriguez,1
Tom Dienhart,2017,42345,Ivan Rodriguez,1
Tom Keegan,2017,42378,Ivan Rodriguez,1
Tom Verducci,2017,42380,Ivan Rodriguez,0
Tony Massarotti,2017,42329,Ivan Rodriguez,1
Tracy Ringolsby,2017,42378,Ivan Rodriguez,1
Troy Renck,2017,42374,Ivan Rodriguez,1
Willie Smith,2017,42370,Ivan Rodriguez,1
Adam Rubin,2017,42332,Jeff Kent,0
Alan Greenwood,2017,42360,Jeff Kent,0
Andrew Call,2017,42344,Jeff Kent,0
Anonymous,2017,42380,Jeff Kent,1
Arnie Stapleton,2017,42367,Jeff Kent,0
Art Davidson,2017,42374,Jeff Kent,0
Art Martone,2017,42367,Jeff Kent,0
Aurelio Moreno,2017,42353,Jeff Kent,0
Barry Bloom,2017,42337,Jeff Kent,0
Barry Rozner,2017,42354,Jeff Kent,1
Bernie Lincicome,2017,42353,Jeff Kent,0
Bernie Wilson,2017,42360,Jeff Kent,0
Bill Ballou,2017,42347,Jeff Kent,0
Bill Plunkett,2017,42357,Jeff Kent,1
Bob Herzog,2017,42356,Jeff Kent,0
Bob Hohler,2017,42373,Jeff Kent,0
Bob Klapisch,2017,42360,Jeff Kent,0
Bob Nightengale,2017,42371,Jeff Kent,0
Bob Padecky,2017,42344,Jeff Kent,0
Bob Ryan,2017,42373,Jeff Kent,0
Bob Smizik,2017,42360,Jeff Kent,0
Brendan Roberts,2017,42347,Jeff Kent,0
Brian Costello,2017,42356,Jeff Kent,0
Bruce Jenkins,2017,42339,Jeff Kent,0
Bruce Miles,2017,42363,Jeff Kent,0
C Trent Rosecrans,2017,42358,Jeff Kent,0
Carl Steward,2017,42338,Jeff Kent,0
Carlos Frias,2017,42359,Jeff Kent,0
Chris Assenheimer,2017,42363,Jeff Kent,0
Chris Bahr,2017,42364,Jeff Kent,0
Chris DeLuca,2017,42366,Jeff Kent,0
Claire Smith,2017,42357,Jeff Kent,0
Clark Spencer,2017,42374,Jeff Kent,0
Dan Gelston,2017,42370,Jeff Kent,0
Dan Hayes,2017,42361,Jeff Kent,0
Dan Shaughnessy,2017,42373,Jeff Kent,0
Danny Knobler,2017,42366,Jeff Kent,0
Dave Albee,2017,42365,Jeff Kent,1
Dave Campbell,2017,42363,Jeff Kent,0
Dave Krieger,2017,42362,Jeff Kent,1
Dave Perkins,2017,42358,Jeff Kent,0
Dave Reynolds,2017,42346,Jeff Kent,0
David Ammenheuser,2017,42343,Jeff Kent,0
David Borges,2017,42356,Jeff Kent,0
David Lariviere,2017,42353,Jeff Kent,0
David Lennon,2017,42358,Jeff Kent,0
David Maril,2017,42339,Jeff Kent,0
Dejan Kovacevic,2017,42353,Jeff Kent,0
Derrick Goold,2017,42371,Jeff Kent,0
Don Burke,2017,42372,Jeff Kent,1
Doug Padilla,2017,42368,Jeff Kent,0
Drew Olson,2017,42381,Jeff Kent,0
Earl Bloom,2017,42336,Jeff Kent,0
Ed Hilt,2017,42009,Jeff Kent,0
Evan Grant,2017,42358,Jeff Kent,0
Filip Bondy,2017,42338,Jeff Kent,0
Gabe Lacques,2017,42358,Jeff Kent,0
Garry Brown,2017,42340,Jeff Kent,0
Garry D Howard,2017,42358,Jeff Kent,0
Gary Shelton,2017,42355,Jeff Kent,0
Gene Myers,2017,42356,Jeff Kent,0
George Willis,2017,42335,Jeff Kent,1
Gil LeBreton,2017,42370,Jeff Kent,0
Glenn Schwarz,2017,42377,Jeff Kent,1
Gordon Wittenmyer,2017,42358,Jeff Kent,0
Greg Cote,2017,42357,Jeff Kent,0
Ian Harrison,2017,42361,Jeff Kent,0
Ian OConnor,2017,42358,Jeff Kent,0
Jack Curry,2017,42358,Jeff Kent,0
Jack Magruder,2017,42364,Jeff Kent,0
Jack McCaffery,2017,42335,Jeff Kent,0
Jaime Aron,2017,42364,Jeff Kent,0
Janie McCauley,2017,42348,Jeff Kent,0
Jay Dunn,2017,42351,Jeff Kent,0
Jay Greenberg,2017,42376,Jeff Kent,0
Jean-Jacques Taylor,2017,42358,Jeff Kent,0
Jeff Blair,2017,42379,Jeff Kent,0
Jeff Fletcher,2017,42360,Jeff Kent,0
Jeff Jacobs,2017,42352,Jeff Kent,0
Jeff Passan,2017,42352,Jeff Kent,0
Jeff Peek,2017,42380,Jeff Kent,1
Jeff Schultz,2017,42361,Jeff Kent,0
Jeff Vorva,2017,42358,Jeff Kent,0
Jeffrey Flanagan,2017,42358,Jeff Kent,0
Jerry Crasnick,2017,42367,Jeff Kent,0
Jim Molony,2017,42346,Jeff Kent,1
Jim Reeves,2017,42009,Jeff Kent,0
Jim Street,2017,42377,Jeff Kent,0
Jimmy Golen,2017,42357,Jeff Kent,0
Joe Henderson,2017,42350,Jeff Kent,0
Joe McDonald,2017,42359,Jeff Kent,0
Joe Stiglich,2017,42360,Jeff Kent,0
John Canzano,2017,42372,Jeff Kent,0
John Delcos,2017,42372,Jeff Kent,0
John Fay,2017,42367,Jeff Kent,0
John Harper,2017,42367,Jeff Kent,1
John Romano,2017,42360,Jeff Kent,0
John Tomase,2017,42365,Jeff Kent,0
Jon Heyman,2017,42371,Jeff Kent,0
Jon Morosi,2017,42366,Jeff Kent,0
Jorge Ebro,2017,42358,Jeff Kent,0
Jose de Jesus Ortiz,2017,42332,Jeff Kent,1
Joseph Liao,2017,42358,Jeff Kent,0
Josh Dubow,2017,42340,Jeff Kent,0
Juan Vene,2017,42348,Jeff Kent,0
Karen Guregian,2017,42356,Jeff Kent,0
Ken Rosenthal,2017,42356,Jeff Kent,0
Kevin Cooney,2017,42349,Jeff Kent,0
Kevin Kernan,2017,42368,Jeff Kent,0
Kevin Modesti,2017,42378,Jeff Kent,0
Kirby Arnold,2017,42349,Jeff Kent,0
Larry Brooks,2017,42352,Jeff Kent,0
Larry Stone,2017,42356,Jeff Kent,0
Lowell Cohn,2017,42330,Jeff Kent,1
Lynn Henning,2017,42337,Jeff Kent,1
Marc Lancaster,2017,42360,Jeff Kent,0
Marc Topkin,2017,42355,Jeff Kent,0
Marcos Breton,2017,42349,Jeff Kent,0
Mark Faller,2017,42362,Jeff Kent,0
Mark Feinsand,2017,42360,Jeff Kent,0
Mark Hale,2017,42352,Jeff Kent,0
Mark Herrmann,2017,42360,Jeff Kent,0
Mark Kreidler,2017,42368,Jeff Kent,0
Mark Newman,2017,42350,Jeff Kent,0
Mark Saxon,2017,42352,Jeff Kent,1
Mel Antonen,2017,42365,Jeff Kent,0
Michael Silverman,2017,42364,Jeff Kent,0
Mike Bass,2017,42367,Jeff Kent,1
Mike Berardino,2017,42378,Jeff Kent,0
Mike Harrington,2017,42364,Jeff Kent,0
Mike Lefkow,2017,42371,Jeff Kent,1
Mike Nadel,2017,42365,Jeff Kent,0
Mike Peticca,2017,42368,Jeff Kent,1
Mike Puma,2017,42367,Jeff Kent,0
Mike Shalin,2017,42357,Jeff Kent,0
Mike Vaccaro,2017,42356,Jeff Kent,0
Murray Chass,2017,42376,Jeff Kent,0
Nick Cafardo,2017,42373,Jeff Kent,1
Nick Pietruszkiewicz,2017,42360,Jeff Kent,0
Pat Caputo,2017,42339,Jeff Kent,1
Patrick Graham,2017,42368,Jeff Kent,0
Paul Daugherty,2017,42370,Jeff Kent,0
Paul Doyle,2017,42363,Jeff Kent,0
Paul Hoynes,2017,42009,Jeff Kent,0
Paul Sullivan,2017,42376,Jeff Kent,0
Paul White,2017,42348,Jeff Kent,0
Peter Abraham,2017,42373,Jeff Kent,0
Peter Barzilai,2017,42364,Jeff Kent,0
Peter Botte,2017,42360,Jeff Kent,1
Peter Gammons,2017,42370,Jeff Kent,0
Phil Rogers,2017,42364,Jeff Kent,0
Randy Miller,2017,42374,Jeff Kent,0
Richard Griffin,2017,42375,Jeff Kent,0
Richard Justice,2017,42347,Jeff Kent,0
Rick Gosselin,2017,42374,Jeff Kent,0
Rick Morrissey,2017,42353,Jeff Kent,0
Rick Plumlee,2017,42365,Jeff Kent,0
Rob Maaddi,2017,42371,Jeff Kent,1
Rob Rains,2017,42379,Jeff Kent,0
Roberto Colon,2017,42367,Jeff Kent,0
Roch Kubatko,2017,42357,Jeff Kent,0
Roger Mooney,2017,42381,Jeff Kent,0
Roger Rubin,2017,42368,Jeff Kent,0
Ryan Fagan,2017,42365,Jeff Kent,0
Sam Mellinger,2017,42354,Jeff Kent,0
Scot Gregor,2017,42363,Jeff Kent,0
Scott Bordow,2017,42367,Jeff Kent,0
Scott Lauber,2017,42366,Jeff Kent,0
Scott Miller,2017,42378,Jeff Kent,1
Scott Priestle,2017,42364,Jeff Kent,0
Shi Davidi,2017,42379,Jeff Kent,1
Steve Buckley,2017,42360,Jeff Kent,0
Steve Dilbeck,2017,42370,Jeff Kent,0
Steve Politi,2017,42342,Jeff Kent,1
Steve Popper,2017,42358,Jeff Kent,0
Steve Simmons,2017,42353,Jeff Kent,0
Steve Wine,2017,42367,Jeff Kent,0
Steven Gietschier,2017,42357,Jeff Kent,1
Steven Marcus,2017,42351,Jeff Kent,0
TR Sullivan,2017,42337,Jeff Kent,0
Terence Moore,2017,42368,Jeff Kent,0
Thom Loverro,2017,42364,Jeff Kent,1
Tim Booth,2017,42351,Jeff Kent,0
Tim Cowlishaw,2017,42367,Jeff Kent,1
Tim Kawakami,2017,42357,Jeff Kent,0
Tom DAngelo,2017,42347,Jeff Kent,0
Tom Dienhart,2017,42345,Jeff Kent,0
Tom Keegan,2017,42378,Jeff Kent,0
Tom Verducci,2017,42380,Jeff Kent,1
Tony Massarotti,2017,42329,Jeff Kent,0
Tracy Ringolsby,2017,42378,Jeff Kent,0
Troy Renck,2017,42374,Jeff Kent,0
Willie Smith,2017,42370,Jeff Kent,0
Adam Rubin,2017,42332,Barry Bonds,1
Alan Greenwood,2017,42360,Barry Bonds,1
Andrew Call,2017,42344,Barry Bonds,0
Anonymous,2017,42380,Barry Bonds,1
Arnie Stapleton,2017,42367,Barry Bonds,0
Art Davidson,2017,42374,Barry Bonds,0
Art Martone,2017,42367,Barry Bonds,1
Aurelio Moreno,2017,42353,Barry Bonds,1
Barry Bloom,2017,42337,Barry Bonds,1
Barry Rozner,2017,42354,Barry Bonds,1
Bernie Lincicome,2017,42353,Barry Bonds,1
Bernie Wilson,2017,42360,Barry Bonds,1
Bill Ballou,2017,42347,Barry Bonds,1
Bill Plunkett,2017,42357,Barry Bonds,0
Bob Herzog,2017,42356,Barry Bonds,1
Bob Hohler,2017,42373,Barry Bonds,0
Bob Klapisch,2017,42360,Barry Bonds,1
Bob Nightengale,2017,42371,Barry Bonds,1
Bob Padecky,2017,42344,Barry Bonds,0
Bob Ryan,2017,42373,Barry Bonds,0
Bob Smizik,2017,42360,Barry Bonds,1
Brendan Roberts,2017,42347,Barry Bonds,1
Brian Costello,2017,42356,Barry Bonds,1
Bruce Jenkins,2017,42339,Barry Bonds,1
Bruce Miles,2017,42363,Barry Bonds,1
C Trent Rosecrans,2017,42358,Barry Bonds,1
Carl Steward,2017,42338,Barry Bonds,1
Carlos Frias,2017,42359,Barry Bonds,1
Chris Assenheimer,2017,42363,Barry Bonds,0
Chris Bahr,2017,42364,Barry Bonds,1
Chris DeLuca,2017,42366,Barry Bonds,1
Claire Smith,2017,42357,Barry Bonds,1
Clark Spencer,2017,42374,Barry Bonds,0
Dan Gelston,2017,42370,Barry Bonds,1
Dan Hayes,2017,42361,Barry Bonds,1
Dan Shaughnessy,2017,42373,Barry Bonds,0
Danny Knobler,2017,42366,Barry Bonds,1
Dave Albee,2017,42365,Barry Bonds,0
Dave Campbell,2017,42363,Barry Bonds,1
Dave Krieger,2017,42362,Barry Bonds,0
Dave Perkins,2017,42358,Barry Bonds,1
Dave Reynolds,2017,42346,Barry Bonds,0
David Ammenheuser,2017,42343,Barry Bonds,1
David Borges,2017,42356,Barry Bonds,1
David Lariviere,2017,42353,Barry Bonds,0
David Lennon,2017,42358,Barry Bonds,1
David Maril,2017,42339,Barry Bonds,1
Dejan Kovacevic,2017,42353,Barry Bonds,0
Derrick Goold,2017,42371,Barry Bonds,0
Don Burke,2017,42372,Barry Bonds,0
Doug Padilla,2017,42368,Barry Bonds,1
Drew Olson,2017,42381,Barry Bonds,1
Earl Bloom,2017,42336,Barry Bonds,0
Ed Hilt,2017,42009,Barry Bonds,0
Evan Grant,2017,42358,Barry Bonds,1
Filip Bondy,2017,42338,Barry Bonds,1
Gabe Lacques,2017,42358,Barry Bonds,1
Garry Brown,2017,42340,Barry Bonds,1
Garry D Howard,2017,42358,Barry Bonds,1
Gary Shelton,2017,42355,Barry Bonds,1
Gene Myers,2017,42356,Barry Bonds,1
George Willis,2017,42335,Barry Bonds,0
Gil LeBreton,2017,42370,Barry Bonds,1
Glenn Schwarz,2017,42377,Barry Bonds,0
Gordon Wittenmyer,2017,42358,Barry Bonds,0
Greg Cote,2017,42357,Barry Bonds,1
Ian Harrison,2017,42361,Barry Bonds,0
Ian OConnor,2017,42358,Barry Bonds,1
Jack Curry,2017,42358,Barry Bonds,0
Jack Magruder,2017,42364,Barry Bonds,1
Jack McCaffery,2017,42335,Barry Bonds,1
Jaime Aron,2017,42364,Barry Bonds,0
Janie McCauley,2017,42348,Barry Bonds,1
Jay Dunn,2017,42351,Barry Bonds,0
Jay Greenberg,2017,42376,Barry Bonds,0
Jean-Jacques Taylor,2017,42358,Barry Bonds,1
Jeff Blair,2017,42379,Barry Bonds,1
Jeff Fletcher,2017,42360,Barry Bonds,1
Jeff Jacobs,2017,42352,Barry Bonds,1
Jeff Passan,2017,42352,Barry Bonds,1
Jeff Peek,2017,42380,Barry Bonds,0
Jeff Schultz,2017,42361,Barry Bonds,0
Jeff Vorva,2017,42358,Barry Bonds,0
Jeffrey Flanagan,2017,42358,Barry Bonds,1
Jerry Crasnick,2017,42367,Barry Bonds,1
Jim Molony,2017,42346,Barry Bonds,0
Jim Reeves,2017,42009,Barry Bonds,0
Jim Street,2017,42377,Barry Bonds,0
Jimmy Golen,2017,42357,Barry Bonds,0
Joe Henderson,2017,42350,Barry Bonds,1
Joe McDonald,2017,42359,Barry Bonds,1
Joe Stiglich,2017,42360,Barry Bonds,1
John Canzano,2017,42372,Barry Bonds,1
John Delcos,2017,42372,Barry Bonds,0
John Fay,2017,42367,Barry Bonds,1
John Harper,2017,42367,Barry Bonds,0
John Romano,2017,42360,Barry Bonds,1
John Tomase,2017,42365,Barry Bonds,1
Jon Heyman,2017,42371,Barry Bonds,1
Jon Morosi,2017,42366,Barry Bonds,1
Jorge Ebro,2017,42358,Barry Bonds,0
Jose de Jesus Ortiz,2017,42332,Barry Bonds,1
Joseph Liao,2017,42358,Barry Bonds,1
Josh Dubow,2017,42340,Barry Bonds,1
Juan Vene,2017,42348,Barry Bonds,0
Karen Guregian,2017,42356,Barry Bonds,0
Ken Rosenthal,2017,42356,Barry Bonds,1
Kevin Cooney,2017,42349,Barry Bonds,1
Kevin Kernan,2017,42368,Barry Bonds,1
Kevin Modesti,2017,42378,Barry Bonds,1
Kirby Arnold,2017,42349,Barry Bonds,0
Larry Brooks,2017,42352,Barry Bonds,1
Larry Stone,2017,42356,Barry Bonds,1
Lowell Cohn,2017,42330,Barry Bonds,0
Lynn Henning,2017,42337,Barry Bonds,1
Marc Lancaster,2017,42360,Barry Bonds,1
Marc Topkin,2017,42355,Barry Bonds,1
Marcos Breton,2017,42349,Barry Bonds,1
Mark Faller,2017,42362,Barry Bonds,0
Mark Feinsand,2017,42360,Barry Bonds,1
Mark Hale,2017,42352,Barry Bonds,1
Mark Herrmann,2017,42360,Barry Bonds,0
Mark Kreidler,2017,42368,Barry Bonds,0
